time_s,mission_phase,reference_x,reference_y,reference_z,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,tracking_error_x_m,tracking_error_y_m,tracking_error_z_m,estimation_error_x_m,estimation_error_y_m,estimation_error_z_m,truth_roll_deg,truth_pitch_deg,truth_yaw_deg,reference_yaw_deg,yaw_tracking_error_deg,thrust_0_n,thrust_1_n,thrust_2_n,thrust_3_n,torque_x_nm,torque_y_nm,torque_z_nm,solver_time_ms,solver_iterations,solver_success,solver_status
24.94,figure8,-0.24993202,0.33208421,-2.9982618,-0.27321689,0.32010107,-2.9954812,-0.27083148,0.32364844,-2.9991716,-0.023284874,-0.011983139,0.0027806187,0.0023854087,0.0035473652,-0.0036904011,-1.9422036,1.2757251,126.2544,127.15898,-0.90458043,2.8270889,2.8167665,2.8869093,2.9640451,0.046597243,-0.019678089,0.0010022004,20.082576,6,True,Solve_Succeeded
24.95,figure8,-0.28728115,0.38128124,-2.9977022,-0.28040922,0.32973262,-2.9949771,-0.27790291,0.33341371,-2.9987992,0.0068719356,-0.051548622,0.0027250712,0.002506307,0.0036810954,-0.0038220703,-1.8018958,1.2873481,126.2775,127.25302,-0.97552479,2.8270889,2.8167665,2.8869093,2.9640451,0.046597243,-0.019678089,0.0010022004,20.082576,6,True,Solve_Succeeded
24.96,figure8,-0.28728115,0.38128124,-2.9977022,-0.28756457,0.33936463,-2.9944493,-0.29680052,0.34633867,-3.0092647,-0.00028341355,-0.041916604,0.0032529419,-0.009235952,0.0069740365,-0.014815438,-1.640216,1.289949,126.30116,127.25302,-0.95186595,2.8270889,2.8167665,2.8869093,2.9640451,0.046597243,-0.019678089,0.0010022004,20.082576,6,True,Solve_Succeeded
24.97,figure8,-0.28728115,0.38128124,-2.9977022,-0.29468444,0.34899548,-2.9939156,-0.3042324,0.3562322,-3.0091856,-0.0074032902,-0.032285757,0.0037865808,-0.0095479546,0.0072367236,-0.015269974,-1.466509,1.281185,126.32544,127.25302,-0.92758723,3.0033184,2.980915,2.9372377,3.0527319,0.0012906396,-0.031026949,0.0013963623,10.378642,5,True,Solve_Succeeded
24.98,figure8,-0.28728115,0.38128124,-2.9977022,-0.30177055,0.3586235,-2.9933983,-0.31163828,0.36612965,-3.009121,-0.014489393,-0.022657736,0.004303946,-0.0098677329,0.0075061463,-0.015722785,-1.2921971,1.2581942,126.35039,127.25302,-0.90263067,3.0033184,2.980915,2.9372377,3.0527319,0.0012906396,-0.031026949,0.0013963623,10.378642,5,True,Solve_Succeeded
24.99,figure8,-0.28728115,0.38128124,-2.9977022,-0.30882555,0.36824723,-2.9928973,-0.31901935,0.37603223,-3.0090725,-0.021544401,-0.013034004,0.0048049555,-0.010193791,0.0077849975,-0.016175258,-1.1172842,1.2209732,126.37594,127.25302,-0.87708303,3.0033184,2.980915,2.9372377,3.0527319,0.0012906396,-0.031026949,0.0013963623,10.378642,5,True,Solve_Succeeded
25,figure8,-0.3245854,0.43023998,-2.9970648,-0.3158523,0.37786541,-2.9924127,-0.32637566,0.38594101,-3.0090441,0.0087331026,-0.05237457,0.0046521621,-0.010523362,0.0080756038,-0.016631439,-0.94177428,1.1695191,126.40199,127.36072,-0.95872585,3.0033184,2.980915,2.9372377,3.0527319,0.0012906396,-0.031026949,0.0013963623,10.378642,5,True,Solve_Succeeded
25.01,figure8,-0.3245854,0.43023998,-2.9970648,-0.32285377,0.38747694,-2.9919446,-0.32362764,0.4002812,-3.0106516,0.0017316287,-0.04276304,0.0051202308,-0.00077386794,0.012804263,-0.01870696,-0.76567162,1.1038294,126.42846,127.36072,-0.93225819,2.8448874,2.968092,2.787583,2.8035418,-0.049917279,0.024130318,0.0020874518,10.155233,5,True,Solve_Succeeded
25.02,figure8,-0.3245854,0.43023998,-2.9970648,-0.32983355,0.3970811,-2.9914717,-0.33056449,0.41035557,-3.0106784,-0.0052481455,-0.033158878,0.0055930978,-0.00073094165,0.013274472,-0.019206701,-0.59954276,1.0352798,126.45521,127.36072,-0.90550564,2.8448874,2.968092,2.787583,2.8035418,-0.049917279,0.024130318,0.0020874518,10.155233,5,True,Solve_Succeeded
25.03,figure8,-0.3245854,0.43023998,-2.9970648,-0.33679509,0.40667737,-2.990968,-0.33747974,0.42042637,-3.0106723,-0.012209685,-0.02356261,0.0060968312,-0.00068464912,0.013749005,-0.019704307,-0.45629708,0.97777713,126.48222,127.36072,-0.87849754,2.8448874,2.968092,2.787583,2.8035418,-0.049917279,0.024130318,0.0020874518,10.155233,5,True,Solve_Succeeded
25.04,figure8,-0.3245854,0.43023998,-2.9970648,-0.34374087,0.4162651,-2.9904334,-0.3443778,0.43050269,-3.0106336,-0.019155463,-0.013974875,0.006631392,-0.00063693772,0.014237592,-0.02020018,-0.33593206,0.93132347,126.50956,127.36072,-0.85115531,2.8448874,2.968092,2.787583,2.8035418,-0.049917279,0.024130318,0.0020874518,10.155233,5,True,Solve_Succeeded
25.05,figure8,-0.36183894,0.47892983,-2.9963498,-0.35067294,0.42584374,-2.9898681,-0.35126074,0.44058575,-3.0105572,0.011165996,-0.053086086,0.0064817188,-0.00058779873,0.014742003,-0.020689094,-0.23844555,0.89592064,126.5373,127.48228,-0.94497671,2.8448874,2.968092,2.787583,2.8035418,-0.049917279,0.024130318,0.0020874518,10.155233,5,True,Solve_Succeeded
25.06,figure8,-0.36183894,0.47892983,-2.9963498,-0.35759296,0.43541281,-2.9892719,-0.36227042,0.43910437,-3.0058445,0.004245979,-0.043517023,0.0070778632,-0.0046774596,0.0036915637,-0.016572542,-0.16383569,0.87157052,126.5655,127.48228,-0.91678379,2.8448874,2.968092,2.787583,2.8035418,-0.049917279,0.024130318,0.0020874518,10.155233,5,True,Solve_Succeeded
25.07,figure8,-0.36183894,0.47892983,-2.9963498,-0.36450217,0.4449719,-2.9886432,-0.36928093,0.44874835,-3.0055758,-0.002663231,-0.033957929,0.0077065765,-0.0047787635,0.0037764532,-0.016932572,-0.10707128,0.85965165,126.59417,127.48228,-0.8881131,2.7722594,2.915131,2.8258804,2.8138286,-0.010728308,0.034857773,0.0019622972,12.248675,5,True,Solve_Succeeded
25.08,figure8,-0.36183894,0.47892983,-2.9963498,-0.3714015,0.45452066,-2.9879775,-0.37629349,0.45839207,-3.0052713,-0.0095625618,-0.024409169,0.0083722806,-0.0048919939,0.0038714124,-0.01729375,-0.05575624,0.86355721,126.62332,127.48228,-0.85896405,2.7722594,2.915131,2.8258804,2.8138286,-0.010728308,0.034857773,0.0019622972,12.248675,5,True,Solve_Succeeded
25.09,figure8,-0.36183894,0.47892983,-2.9963498,-0.37829159,0.46405854,-2.9872746,-0.38330173,0.46802985,-3.004925,-0.01645265,-0.014871293,0.0090751678,-0.0050101409,0.0039713096,-0.017650382,-0.0093492649,0.8834348,126.65297,127.48228,-0.82930956,2.7722594,2.915131,2.8258804,2.8138286,-0.010728308,0.034857773,0.0019622972,12.248675,5,True,Solve_Succeeded
25.1,figure8,-0.39903594,0.52732036,-2.9955572,-0.38517285,0.47358481,-2.9865346,-0.3903035,0.47765308,-3.0045431,0.013863089,-0.05373555,0.0090226543,-0.0051306496,0.004068269,-0.018008569,0.032152224,0.91928449,126.68316,127.61796,-0.9348029,2.7722594,2.915131,2.8258804,2.8138286,-0.010728308,0.034857773,0.0019622972,12.248675,5,True,Solve_Succeeded
25.11,figure8,-0.39903594,0.52732036,-2.9955572,-0.39204546,0.48309862,-2.9857573,-0.39778926,0.48194639,-2.9908262,0.0069904706,-0.044221746,0.0097999263,-0.0057438001,-0.0011522265,-0.0050688953,0.068751003,0.97110642,126.71389,127.61796,-0.90406864,2.9655331,2.953414,2.9076568,2.9880288,-0.0052338386,-0.020810479,0.0010237934,10.215172,5,True,Solve_Succeeded
25.12,figure8,-0.39903594,0.52732036,-2.9955572,-0.39890925,0.49259865,-2.9849611,-0.40478796,0.49137023,-2.9900018,0.00012668621,-0.034721715,0.01059613,-0.005878713,-0.0012284197,-0.00504076,0.10158042,1.0274185,126.74506,127.61796,-0.87289611,2.9655331,2.953414,2.9076568,2.9880288,-0.0052338386,-0.020810479,0.0010237934,10.215172,5,True,Solve_Succeeded
25.13,figure8,-0.39903594,0.52732036,-2.9955572,-0.40576388,0.5020835,-2.9841683,-0.41177081,0.50078942,-2.9891879,-0.0067279407,-0.025236862,0.011388941,-0.00600693,-0.0012940845,-0.0050196721,0.13202243,1.0741869,126.77651,127.61796,-0.84144473,2.9655331,2.953414,2.9076568,2.9880288,-0.0052338386,-0.020810479,0.0010237934,10.215172,5,True,Solve_Succeeded
25.14,figure8,-0.39903594,0.52732036,-2.9955572,-0.41260927,0.51155223,-2.9833788,-0.41874209,0.51019703,-2.9883808,-0.01357334,-0.015768138,0.012178374,-0.006132813,-0.0013552002,-0.0050019782,0.1600758,1.1114117,126.80823,127.61796,-0.80972665,2.9655331,2.953414,2.9076568,2.9880288,-0.0052338386,-0.020810479,0.0010237934,10.215172,5,True,Solve_Succeeded
25.15,figure8,-0.43617058,0.57538134,-2.9946872,-0.41944544,0.52100403,-2.9825928,-0.42570629,0.51959114,-2.9875771,0.016725144,-0.054377318,0.012094426,-0.0062608506,-0.0014128844,-0.004984363,0.18573924,1.1390933,126.84021,127.76803,-0.92782165,2.9655331,2.953414,2.9076568,2.9880288,-0.0052338386,-0.020810479,0.0010237934,10.215172,5,True,Solve_Succeeded
25.16,figure8,-0.43617058,0.57538134,-2.9946872,-0.42627243,0.53043826,-2.9818101,-0.42613226,0.52272454,-2.9780283,0.0098981552,-0.044943084,0.012877142,0.00014016679,-0.0077137155,0.0037817777,0.20901141,1.1572316,126.87243,127.76803,-0.89560193,2.9655331,2.953414,2.9076568,2.9880288,-0.0052338386,-0.020810479,0.0010237934,10.215172,5,True,Solve_Succeeded
25.17,figure8,-0.43617058,0.57538134,-2.9946872,-0.43309019,0.53985409,-2.98105,-0.4328426,0.53183944,-2.9770099,0.003080393,-0.035527256,0.013637152,0.00024759424,-0.0080146466,0.0040401743,0.23020459,1.1623743,126.90494,127.76803,-0.86309044,3.1846567,3.1438401,3.072417,3.2436487,-0.0027969937,-0.047710873,0.0019562274,12.637072,6,True,Solve_Succeeded
25.18,figure8,-0.43617058,0.57538134,-2.9946872,-0.43989854,0.54925035,-2.9803604,-0.4395305,0.5409275,-2.9760702,-0.0037279562,-0.026130996,0.014326747,0.00036804415,-0.0083228476,0.0042902805,0.25008932,1.1460129,126.93786,127.76803,-0.83016504,3.1846567,3.1438401,3.072417,3.2436487,-0.0027969937,-0.047710873,0.0019562274,12.637072,6,True,Solve_Succeeded
25.19,figure8,-0.43617058,0.57538134,-2.9946872,-0.44669792,0.55862703,-2.9797433,-0.44620041,0.54999052,-2.9752145,-0.010527335,-0.016754318,0.014943849,0.00049750871,-0.008636505,0.0045288639,0.26869578,1.1077775,126.97119,127.76803,-0.79683487,3.1846567,3.1438401,3.072417,3.2436487,-0.0027969937,-0.047710873,0.0019562274,12.637072,6,True,Solve_Succeeded
25.2,figure8,-0.47323708,0.62308273,-2.9937399,-0.45348901,0.56798448,-2.9791988,-0.45286354,0.55903737,-2.974442,0.019748069,-0.055098243,0.014541133,0.00062547425,-0.0089471108,0.0047567385,0.28602042,1.0476682,127.00491,127.9328,-0.92788199,3.1846567,3.1438401,3.072417,3.2436487,-0.0027969937,-0.047710873,0.0019562274,12.637072,6,True,Solve_Succeeded
25.21,figure8,-0.47323708,0.62308273,-2.9937399,-0.46027273,0.57732342,-2.9787267,-0.45979636,0.56145476,-2.9756409,0.012964352,-0.045759308,0.015013205,0.00047637025,-0.015868663,0.0030857467,0.30205958,0.96568502,127.03901,127.9328,-0.89378159,3.1846567,3.1438401,3.072417,3.2436487,-0.0027969937,-0.047710873,0.0019562274,12.637072,6,True,Solve_Succeeded
25.22,figure8,-0.47323708,0.62308273,-2.9937399,-0.46705018,0.5866448,-2.9783306,-0.46645863,0.57021418,-2.9750968,0.0061868976,-0.036437923,0.015409263,0.00059155578,-0.016430628,0.0032338548,0.31737997,0.86335188,127.07358,127.9328,-0.85921318,3.1821311,3.2322143,3.1182148,3.3099617,0.0031120203,-0.031874332,0.0036274527,13.062658,5,True,Solve_Succeeded
25.23,figure8,-0.47323708,0.62308273,-2.9937399,-0.47382267,0.59594978,-2.9780226,-0.47311774,0.57895455,-2.9746485,-0.00058558663,-0.027132945,0.015717238,0.00070492702,-0.016995233,0.003374158,0.3339606,0.74596573,127.10896,127.9328,-0.82384091,3.1821311,3.2322143,3.1182148,3.3099617,0.0031120203,-0.031874332,0.0036274527,13.062658,5,True,Solve_Succeeded
25.24,figure8,-0.47323708,0.62308273,-2.9937399,-0.48059174,0.6052399,-2.9778038,-0.47978139,0.58767311,-2.9742966,-0.0073546548,-0.017842826,0.015936113,0.00081034229,-0.017566796,0.0035071935,0.35196034,0.6139615,127.14515,127.9328,-0.7876477,3.1821311,3.2322143,3.1182148,3.3099617,0.0031120203,-0.031874332,0.0036274527,13.062658,5,True,Solve_Succeeded
25.25,figure8,-0.51022964,0.6703947,-2.9927154,-0.48735914,0.61451693,-2.977674,-0.48644501,0.59636817,-2.9740381,0.022870502,-0.055877778,0.015041401,0.0009141291,-0.018148752,0.0036359733,0.37137483,0.46733873,127.18215,128.11261,-0.9304558,3.1821311,3.2322143,3.1182148,3.3099617,0.0031120203,-0.031874332,0.0036274527,13.062658,5,True,Solve_Succeeded
25.26,figure8,-0.51022964,0.6703947,-2.9927154,-0.4941268,0.62378282,-2.9776334,-0.48080629,0.61053208,-2.9707863,0.016102835,-0.046611883,0.015081996,0.013320513,-0.013250737,0.0068470848,0.39219956,0.30609693,127.21995,128.11261,-0.89265893,3.1821311,3.2322143,3.1182148,3.3099617,0.0031120203,-0.031874332,0.0036274527,13.062658,5,True,Solve_Succeeded
25.27,figure8,-0.51022964,0.6703947,-2.9927154,-0.50089678,0.63303992,-2.977658,-0.48701083,0.61938634,-2.9706065,0.0093328618,-0.03735478,0.015057413,0.013885949,-0.013653582,0.0070515201,0.40998763,0.13929788,127.25882,128.11261,-0.85379046,2.9656752,3.1766499,2.9515297,3.1088697,-0.018433281,0.012067809,0.005524719,10.634046,5,True,Solve_Succeeded
25.28,figure8,-0.51022964,0.6703947,-2.9927154,-0.50767103,0.64229066,-2.9777185,-0.49321206,0.62822998,-2.9704724,0.0025586081,-0.028104048,0.014996966,0.014458965,-0.014060679,0.0072460503,0.41930519,-0.021981989,127.29912,128.11261,-0.81348284,2.9656752,3.1766499,2.9515297,3.1088697,-0.018433281,0.012067809,0.005524719,10.634046,5,True,Solve_Succeeded
25.29,figure8,-0.51022964,0.6703947,-2.9927154,-0.51445143,0.65153719,-2.9778148,-0.49940897,0.63707185,-2.9703846,-0.0042217873,-0.018857515,0.014900653,0.015042453,-0.014465343,0.0074301729,0.42014801,-0.17774158,127.3409,128.11261,-0.77171015,2.9656752,3.1766499,2.9515297,3.1088697,-0.018433281,0.012067809,0.005524719,10.634046,5,True,Solve_Succeeded
25.3,figure8,-0.54714247,0.71728771,-2.991614,-0.52123965,0.66078171,-2.9779469,-0.50560677,0.64591458,-2.9703381,0.025902823,-0.056505998,0.013667036,0.015632875,-0.01486713,0.0076088849,0.41251189,-0.3279795,127.38416,128.30783,-0.92367664,2.9656752,3.1766499,2.9515297,3.1088697,-0.018433281,0.012067809,0.005524719,10.634046,5,True,Solve_Succeeded
25.31,figure8,-0.54714247,0.71728771,-2.991614,-0.52803721,0.67002641,-2.978115,-0.52460476,0.65829247,-2.9793883,0.019105264,-0.047261298,0.013499012,0.0034324491,-0.011733942,-0.0012733571,0.39639266,-0.47269398,127.42893,128.30783,-0.87890577,2.9656752,3.1766499,2.9515297,3.1088697,-0.018433281,0.012067809,0.005524719,10.634046,5,True,Solve_Succeeded
25.32,figure8,-0.54714247,0.71728771,-2.991614,-0.53484538,0.67927347,-2.9783134,-0.5312992,0.6672583,-2.9796681,0.012297089,-0.038014234,0.013300535,0.0035461828,-0.012015173,-0.0013546595,0.37882622,-0.60971267,127.47497,128.30783,-0.83286885,2.8905683,3.0145797,3.0358273,3.0310921,0.036398572,0.028967966,0.0017891426,10.947823,5,True,Solve_Succeeded
25.33,figure8,-0.54714247,0.71728771,-2.991614,-0.54166526,0.68852492,-2.9785291,-0.53800242,0.67621597,-2.9799624,0.0054772073,-0.028762786,0.013084888,0.0036628424,-0.012308954,-0.0014332899,0.37715963,-0.73368778,127.52161,128.30783,-0.78622591,2.8905683,3.0145797,3.0358273,3.0310921,0.036398572,0.028967966,0.0017891426,10.947823,5,True,Solve_Succeeded
25.34,figure8,-0.54714247,0.71728771,-2.991614,-0.54849814,0.69778247,-2.9787613,-0.54470922,0.6851771,-2.9802674,-0.0013556718,-0.019505236,0.012852673,0.0037889193,-0.012605372,-0.0015061338,0.39214833,-0.84438973,127.56879,128.30783,-0.73904101,2.8905683,3.0145797,3.0358273,3.0310921,0.036398572,0.028967966,0.0017891426,10.947823,5,True,Solve_Succeeded
25.35,figure8,-0.58396982,0.76373243,-2.9904357,-0.55534541,0.70704748,-2.9790101,-0.54284154,0.6958288,-2.9753289,0.028624409,-0.056684948,0.011425659,0.012503871,-0.01121868,0.0036811522,0.42379379,-0.94182177,127.61649,128.51889,-0.90239805,2.8905683,3.0145797,3.0358273,3.0310921,0.036398572,0.028967966,0.0017891426,10.947823,5,True,Solve_Succeeded
25.36,figure8,-0.58396982,0.76373243,-2.9904357,-0.56220853,0.71632095,-2.9792753,-0.54924384,0.70487355,-2.9755152,0.021761284,-0.047411482,0.011160393,0.012964692,-0.011447397,0.0037601116,0.47209763,-1.0259874,127.6647,128.51889,-0.85419301,2.7289016,2.923699,2.8463332,2.8190553,0.0028772535,0.049966939,0.0025127922,10.350568,5,True,Solve_Succeeded
25.37,figure8,-0.58396982,0.76373243,-2.9904357,-0.56908863,0.72560327,-2.9795326,-0.55565121,0.7139221,-2.9756904,0.014881182,-0.038129155,0.010903171,0.013437428,-0.011681176,0.003842194,0.53014524,-1.0925594,127.71353,128.51889,-0.8053607,2.7289016,2.923699,2.8463332,2.8190553,0.0028772535,0.049966939,0.0025127922,10.350568,5,True,Solve_Succeeded
25.38,figure8,-0.58396982,0.76373243,-2.9904357,-0.57598662,0.73489446,-2.9797517,-0.56207127,0.72298375,-2.9758275,0.0079831936,-0.028837967,0.010683995,0.013915352,-0.011910715,0.0039242168,0.5894857,-1.1362464,127.76318,128.51889,-0.75571701,2.7289016,2.923699,2.8463332,2.8190553,0.0028772535,0.049966939,0.0025127922,10.350568,5,True,Solve_Succeeded
25.39,figure8,-0.58396982,0.76373243,-2.9904357,-0.58290372,0.74419447,-2.9799328,-0.56850457,0.7320643,-2.9759293,0.0010660986,-0.019537961,0.010502888,0.014399148,-0.01213017,0.0040034906,0.65012182,-1.1570499,127.81368,128.51889,-0.70521579,2.7289016,2.923699,2.8463332,2.8190553,0.0028772535,0.049966939,0.0025127922,10.350568,5,True,Solve_Succeeded
25.4,figure8,-0.62070592,0.80969984,-2.9891808,-0.58984092,0.75350293,-2.9800759,-0.5749548,0.74115495,-2.9760007,0.030864991,-0.056196911,0.009104981,0.014886126,-0.012347983,0.0040751619,0.71205695,-1.1549715,127.86508,128.74623,-0.88115082,2.7289016,2.923699,2.8463332,2.8190553,0.0028772535,0.049966939,0.0025127922,10.350568,5,True,Solve_Succeeded
25.41,figure8,-0.62070592,0.80969984,-2.9891808,-0.59679904,0.76281918,-2.9801808,-0.59189158,0.74967879,-2.9828359,0.023906879,-0.046880661,0.0090000589,0.0049074547,-0.013140389,-0.0026551058,0.77529506,-1.130013,127.91744,128.74623,-0.82879003,2.8426426,2.9799056,2.8743344,2.9455509,-0.00059914374,0.014860453,0.0031271941,9.097884,4,True,Solve_Succeeded
25.42,figure8,-0.62070592,0.80969984,-2.9891808,-0.60377897,0.77214235,-2.9802625,-0.59875923,0.75875287,-2.9830451,0.016926941,-0.037557493,0.0089183745,0.0050197416,-0.01338948,-0.002782676,0.83896415,-1.0910268,127.97077,128.74623,-0.7754625,2.8426426,2.9799056,2.8743344,2.9455509,-0.00059914374,0.014860453,0.0031271941,9.097884,4,True,Solve_Succeeded
25.43,figure8,-0.62070592,0.80969984,-2.9891808,-0.61078147,0.78147133,-2.9803331,-0.60564521,0.76782758,-2.9832458,0.0099244445,-0.028228511,0.0088477672,0.0051362578,-0.013643751,-0.0029127409,0.90234995,-1.0452559,128.02506,128.74623,-0.72117383,2.8426426,2.9799056,2.8743344,2.9455509,-0.00059914374,0.014860453,0.0031271941,9.097884,4,True,Solve_Succeeded
25.44,figure8,-0.62070592,0.80969984,-2.9891808,-0.6178069,0.79080483,-2.9803926,-0.61254793,0.77690415,-2.9834322,0.0028990178,-0.018895008,0.0087882388,0.0052589654,-0.013900681,-0.0030395945,0.96545479,-0.99270167,128.08032,128.74623,-0.66590927,2.8426426,2.9799056,2.8743344,2.9455509,-0.00059914374,0.014860453,0.0031271941,9.097884,4,True,Solve_Succeeded
25.45,figure8,-0.65734503,0.85516122,-2.9878495,-0.62485555,0.80014147,-2.980441,-0.61946943,0.78598192,-2.9836079,0.032489479,-0.055019744,0.0074084705,0.005386122,-0.014159551,-0.0031668407,1.0282812,-0.93336539,128.13658,128.99035,-0.85377039,2.8426426,2.9799056,2.8743344,2.9455509,-0.00059914374,0.014860453,0.0031271941,9.097884,4,True,Solve_Succeeded
25.46,figure8,-0.65734503,0.85516122,-2.9878495,-0.63192765,0.80947979,-2.9804784,-0.62366757,0.79914001,-2.9873289,0.025417379,-0.045681432,0.0073711048,0.0082600858,-0.010339776,-0.0068505355,1.0908321,-0.86724849,128.19384,128.99035,-0.79651015,2.8426426,2.9799056,2.8743344,2.9455509,-0.00059914374,0.014860453,0.0031271941,9.097884,4,True,Solve_Succeeded
25.47,figure8,-0.65734503,0.85516122,-2.9878495,-0.63902311,0.81881822,-2.9804952,-0.63051357,0.80836731,-2.9875856,0.018321925,-0.036342999,0.0073543678,0.008509537,-0.010450912,-0.0070904047,1.1486135,-0.79721279,128.25206,128.99035,-0.7382857,2.8121247,2.9118666,2.7447149,2.8554803,-0.027854125,-0.0024803128,0.0031576096,10.871827,5,True,Solve_Succeeded
25.48,figure8,-0.65734503,0.85516122,-2.9878495,-0.64614154,0.82815526,-2.9804746,-0.63736314,0.81758585,-2.9878026,0.011203495,-0.027005957,0.0073749643,0.0087783912,-0.010569411,-0.0073280125,1.1937579,-0.7282633,128.31115,128.99035,-0.67919793,2.8121247,2.9118666,2.7447149,2.8554803,-0.027854125,-0.0024803128,0.0031576096,10.871827,5,True,Solve_Succeeded
25.49,figure8,-0.65734503,0.85516122,-2.9878495,-0.65328281,0.83748954,-2.9804164,-0.64423094,0.82679478,-2.9879847,0.0040622168,-0.017671682,0.0074331595,0.0090518771,-0.010694752,-0.0075683236,1.2261416,-0.66047692,128.37108,128.99035,-0.61926555,2.8121247,2.9118666,2.7447149,2.8554803,-0.027854125,-0.0024803128,0.0031576096,10.871827,5,True,Solve_Succeeded
25.5,figure8,-0.69388144,0.90008815,-2.986442,-0.66044666,0.84681982,-2.9803206,-0.65113281,0.83599265,-2.9881364,0.033434775,-0.053268332,0.0061214051,0.0093138491,-0.010827164,-0.0078157858,1.2457657,-0.5938508,128.43185,129.25178,-0.81993111,2.8121247,2.9118666,2.7447149,2.8554803,-0.027854125,-0.0024803128,0.0031576096,10.871827,5,True,Solve_Succeeded
25.51,figure8,-0.69388144,0.90008815,-2.986442,-0.66763265,0.85614501,-2.9801872,-0.6525205,0.83900841,-2.9892502,0.02624879,-0.043943134,0.0062547878,0.01511215,-0.017136603,-0.0090629695,1.252631,-0.5283818,128.49342,129.25178,-0.75835829,2.7945706,2.8232285,2.7712097,2.8065907,-0.0089996989,-0.0015126864,0.0009605827,9.606571,4,True,Solve_Succeeded
25.52,figure8,-0.69388144,0.90008815,-2.986442,-0.67484008,0.86546422,-2.9800114,-0.65925357,0.8479583,-2.9893697,0.019041362,-0.034623925,0.0064305745,0.015586505,-0.01750592,-0.0093583251,1.2506298,-0.46386188,128.55554,129.25178,-0.69623981,2.7945706,2.8232285,2.7712097,2.8065907,-0.0089996989,-0.0015126864,0.0009605827,9.606571,4,True,Solve_Succeeded
